target_id,function,y,num_instructions,num_blocks,num_edges,num_calls,num_cond_jumps,has_loop,num_mem_reads,num_mem_writes,num_stack_writes,num_non_stack_writes,num_rip_relative_accesses,num_arg_based_mem_accesses,num_small_constants,num_power2_constants,has_page_constant_0xfff,has_page_size_0x1000,has_negative_one,num_cmp,num_test,num_and_or_xor,num_add_sub,num_lea,num_shifts,has_call_under_branch,has_write_under_branch,has_short_error_return,has_return_zero,has_return_negative,num_indirect_calls,num_indirect_jumps,has_jump_table_like_pattern,num_scaled_index_memory_accesses,region_max_num_instructions,region_max_num_successors,region_max_num_predecessors,region_max_num_calls,region_max_num_cond_jumps,region_max_num_mem_reads,region_max_num_mem_writes,region_max_num_stack_writes,region_max_num_non_stack_writes,region_max_num_rip_relative_accesses,region_max_num_arg_based_mem_accesses,region_max_num_small_constants,region_max_num_power2_constants,region_max_has_page_constant_0xfff,region_max_has_page_size_0x1000,region_max_has_negative_one,region_max_num_cmp,region_max_num_test,region_max_num_and_or_xor,region_max_num_add_sub,region_max_num_lea,region_max_num_shifts,region_max_has_call,region_max_has_mem_write,region_max_has_return_zero,region_max_has_return_negative,region_max_num_indirect_calls,region_max_num_indirect_jumps,region_max_num_scaled_index_memory_accesses,branch_region_max_num_instructions,branch_region_max_num_successors,branch_region_max_num_predecessors,branch_region_max_num_calls,branch_region_max_num_cond_jumps,branch_region_max_num_mem_reads,branch_region_max_num_mem_writes,branch_region_max_num_stack_writes,branch_region_max_num_non_stack_writes,branch_region_max_num_rip_relative_accesses,branch_region_max_num_arg_based_mem_accesses,branch_region_max_num_small_constants,branch_region_max_num_power2_constants,branch_region_max_has_page_constant_0xfff,branch_region_max_has_page_size_0x1000,branch_region_max_has_negative_one,branch_region_max_num_cmp,branch_region_max_num_test,branch_region_max_num_and_or_xor,branch_region_max_num_add_sub,branch_region_max_num_lea,branch_region_max_num_shifts,branch_region_max_has_call,branch_region_max_has_mem_write,branch_region_max_has_return_zero,branch_region_max_has_return_negative,branch_region_max_num_indirect_calls,branch_region_max_num_indirect_jumps,branch_region_max_num_scaled_index_memory_accesses,loop_region_max_num_instructions,loop_region_max_num_successors,loop_region_max_num_predecessors,loop_region_max_num_calls,loop_region_max_num_cond_jumps,loop_region_max_num_mem_reads,loop_region_max_num_mem_writes,loop_region_max_num_stack_writes,loop_region_max_num_non_stack_writes,loop_region_max_num_rip_relative_accesses,loop_region_max_num_arg_based_mem_accesses,loop_region_max_num_small_constants,loop_region_max_num_power2_constants,loop_region_max_has_page_constant_0xfff,loop_region_max_has_page_size_0x1000,loop_region_max_has_negative_one,loop_region_max_num_cmp,loop_region_max_num_test,loop_region_max_num_and_or_xor,loop_region_max_num_add_sub,loop_region_max_num_lea,loop_region_max_num_shifts,loop_region_max_has_call,loop_region_max_has_mem_write,loop_region_max_has_return_zero,loop_region_max_has_return_negative,loop_region_max_num_indirect_calls,loop_region_max_num_indirect_jumps,loop_region_max_num_scaled_index_memory_accesses,num_block_regions,has_block_region,num_branch_regions,has_branch_region,num_loop_regions,has_loop_region,eff_privilege_identity,eff_capability,eff_exec,eff_file_mutation,eff_mount,eff_rlimit,eff_total,eff_ncats,reach_privilege_identity,reach_capability,reach_exec,reach_file_mutation,reach_mount,reach_rlimit,reach_any,reach_ncats,reach_dist,reach_neff_callees,s_count,s_path,s_syspath,s_shell,s_cred,s_cap,s_fmt,p_nparam,p_nptr
openssh_9_7p1,sshpkt_disconnect,0,92,19,25,8,7,0,13,24,24,0,4,0,24,17,0,0,0,5,1,2,2,11,0,1,1,0,0,0,0,0,0,0,15,2,5,1,1,1,8,8,0,3,0,4,4,0,0,0,1,1,1,1,4,0,1,1,1,0,0,0,0,64,6,5,7,5,11,10,10,0,4,0,21,12,0,0,0,5,0,1,1,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,14,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
openssh_9_7p1,addr_ntop,0,50,13,17,3,5,0,7,5,5,0,0,0,12,7,0,0,0,3,1,2,3,4,0,1,0,1,0,0,0,0,0,0,17,2,4,1,1,3,5,5,0,0,0,4,3,0,0,0,1,1,1,1,2,0,1,1,1,1,0,0,0,21,4,2,1,3,5,0,0,0,0,0,8,3,0,0,0,2,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
openssh_9_7p1,do_ssh2_kex,0,147,19,23,12,5,0,37,22,8,14,30,0,23,13,0,0,0,1,3,2,6,26,0,1,1,0,0,0,0,0,0,0,51,2,2,1,1,18,15,4,14,14,0,5,2,0,0,0,1,1,1,1,15,0,1,1,1,1,0,0,0,76,2,2,6,1,21,15,2,14,18,0,10,6,0,0,0,1,1,1,3,19,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
openssh_9_7p1,nh_final,0,92,12,13,8,2,0,35,8,5,3,0,1,14,16,0,0,0,0,2,1,6,4,1,1,1,0,0,0,0,0,0,0,22,2,3,1,1,11,3,2,2,0,1,5,6,0,0,0,0,1,1,3,1,1,1,1,0,0,0,0,0,40,2,3,5,1,16,3,1,2,0,1,6,6,0,0,0,0,1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
openssh_9_7p1,fmt_scaled,0,182,46,60,12,15,1,46,20,18,2,10,7,74,44,0,0,0,15,3,1,3,19,4,1,1,1,1,1,0,0,0,5,15,2,3,1,1,5,4,4,1,2,1,6,5,0,0,0,1,1,1,1,3,1,1,1,1,1,0,0,1,30,5,3,2,4,10,3,2,1,3,3,13,9,0,0,0,4,1,1,1,7,2,1,1,1,1,0,0,3,54,3,1,0,4,18,5,5,0,5,5,25,17,0,0,0,4,1,0,2,11,1,0,1,1,0,0,0,5,46,1,30,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
openssh_9_7p1,vdollar_percent_expand,0,491,96,128,34,33,1,127,38,28,10,45,14,145,88,0,0,0,25,7,2,45,53,8,1,1,0,0,0,0,0,0,0,16,2,5,1,1,7,9,9,1,3,3,5,3,0,0,0,1,1,1,4,3,2,1,1,1,0,0,0,0,123,8,3,13,7,26,7,7,2,15,4,38,22,0,0,0,7,1,0,10,16,3,1,1,1,0,0,0,0,264,5,2,24,17,63,14,14,6,27,10,70,42,0,0,0,14,3,0,25,28,5,1,1,1,0,0,0,0,96,1,66,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0
openssh_9_7p1,ssh_fetch_identitylist,0,169,48,66,12,19,1,48,25,21,4,0,0,45,37,0,0,0,15,3,2,5,3,2,1,1,0,0,0,0,0,0,0,14,2,11,1,1,7,4,4,2,0,0,5,5,0,0,0,1,1,1,2,1,2,1,1,1,0,0,0,0,96,14,3,7,13,25,11,9,2,0,0,26,19,0,0,0,10,3,0,4,2,2,1,1,0,0,0,0,0,27,2,1,1,3,13,3,3,0,0,0,8,9,0,0,0,3,0,0,4,0,2,1,1,0,0,0,0,0,48,1,38,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
openssh_9_7p1,channel_after_poll,0,340,46,66,17,21,1,161,12,11,1,22,0,122,116,0,0,0,21,0,0,14,23,1,1,1,1,0,0,0,0,0,0,25,2,5,1,1,10,5,5,1,3,0,10,9,0,0,0,1,0,0,1,3,1,1,1,1,1,0,0,0,51,7,5,3,6,24,2,1,1,4,0,18,17,0,0,0,6,0,0,2,4,1,1,1,1,1,0,0,0,320,1,1,16,21,158,7,6,1,22,0,117,112,0,0,0,21,0,0,13,22,1,1,1,1,1,0,0,0,46,1,42,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
openssh_9_7p1,ssh_packet_set_state,0,232,55,76,26,22,0,72,25,24,1,3,1,61,39,0,0,0,20,1,2,3,19,0,1,0,0,0,0,0,0,0,0,18,2,13,1,1,4,4,4,1,3,1,5,4,0,0,0,1,1,1,1,3,0,1,1,1,0,0,0,0,199,21,13,24,20,63,20,19,1,3,1,55,34,0,0,0,19,1,0,2,17,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,44,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
openssh_9_7p1,channel_garbage_collect,0,99,19,23,7,5,0,24,2,2,0,9,0,43,31,0,0,0,1,4,0,4,10,0,1,0,0,0,0,1,0,0,0,13,2,5,1,1,5,2,2,0,3,0,7,6,0,0,0,1,1,0,1,3,0,1,1,1,0,1,0,0,58,4,2,4,3,17,0,0,0,6,0,25,18,0,0,0,0,3,0,2,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0
openssh_9_7p1,kex_send_newkeys,0,63,14,16,7,3,0,10,4,4,0,7,0,26,15,0,0,0,3,0,0,5,8,0,1,0,0,1,0,0,0,0,0,11,2,3,1,1,1,1,1,0,3,0,5,3,0,0,0,1,0,0,1,3,0,1,1,1,0,0,0,0,44,3,2,5,2,6,2,2,0,7,0,20,9,0,0,0,2,0,0,4,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
openssh_9_7p1,sshkey_fingerprint_raw,0,94,28,37,8,10,0,25,20,16,4,0,1,27,19,0,0,0,7,2,2,1,3,0,1,1,0,0,0,0,0,0,0,17,2,5,1,1,4,9,9,1,0,1,7,4,0,0,0,1,1,1,1,2,0,1,1,1,1,0,0,0,44,6,2,4,5,12,7,6,1,0,1,13,11,0,0,0,4,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,20,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
openssh_9_7p1,mainloop,0,219,39,44,22,6,1,29,21,20,1,0,1,33,18,0,0,0,5,1,4,27,60,2,1,1,0,0,0,0,0,0,6,25,2,2,1,1,6,4,4,1,0,1,4,3,0,0,0,1,1,2,2,5,2,1,1,1,1,0,0,2,159,2,2,21,1,9,3,3,1,0,1,9,3,0,0,0,0,1,2,20,57,2,1,1,0,1,0,0,2,161,1,1,21,1,10,3,3,1,0,1,10,3,0,0,0,1,1,2,20,57,2,1,1,0,1,0,0,2,39,1,12,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
openssh_9_7p1,channel_handler_init,0,137,6,7,3,2,0,31,30,3,27,28,0,47,45,0,0,0,2,0,0,27,29,0,1,1,0,1,0,0,0,0,0,109,2,2,1,1,29,27,1,27,25,0,32,34,0,0,0,1,0,0,25,26,0,1,1,1,1,0,0,0,109,2,2,1,1,29,27,1,27,25,0,32,34,0,0,0,1,0,0,25,26,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
openssh_9_7p1,channel_input_extended_data,0,251,42,54,21,13,0,57,10,9,1,29,0,86,66,0,0,0,9,3,4,14,33,0,1,1,1,0,0,0,0,0,0,18,2,5,1,1,5,4,4,1,3,0,7,5,0,0,0,1,1,1,1,3,0,1,1,1,1,0,0,0,69,6,3,5,5,17,2,2,1,9,0,23,16,0,0,0,5,2,2,5,9,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,26,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
openssh_9_7p1,process_extended_get_users_groups_by_id,0,326,70,87,43,18,1,62,23,23,0,37,0,76,49,0,0,0,15,2,2,18,40,0,1,1,0,0,0,0,0,0,0,15,2,4,1,1,2,4,4,0,3,0,5,3,0,0,0,1,1,1,1,3,0,1,1,1,0,0,0,0,47,5,4,7,4,13,4,4,0,3,0,10,5,0,0,0,4,0,1,2,4,0,1,1,1,0,0,0,0,76,1,1,9,4,15,5,5,0,10,0,20,14,0,0,0,3,1,0,5,11,0,1,1,1,0,0,0,0,70,1,36,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
openssh_9_7p1,process_extended_copy_data,0,344,75,96,41,22,1,70,27,27,0,30,0,83,38,0,1,0,16,7,4,12,32,0,1,1,0,0,0,0,0,0,0,20,2,5,1,1,6,3,3,0,4,0,9,5,0,1,0,1,1,1,1,4,0,1,1,1,0,0,0,0,78,7,5,13,6,17,9,9,0,9,0,20,9,0,1,0,6,4,2,4,9,0,1,1,1,0,0,0,0,109,4,3,15,6,28,8,8,0,10,0,19,8,0,1,0,7,1,1,5,10,0,1,1,1,0,0,0,0,75,1,44,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
openssh_9_7p1,sshd_hostkey_sign,0,143,17,23,9,7,0,43,7,7,0,17,0,40,38,0,0,0,3,4,0,10,13,0,1,0,0,1,0,0,0,0,0,17,2,5,1,1,10,6,6,0,3,0,5,5,0,0,0,1,1,0,1,3,0,1,1,1,0,0,0,0,33,3,5,3,2,11,1,1,0,4,0,11,10,0,0,0,1,1,0,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,14,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0
openssh_9_7p1,parse_pattern_interval,0,71,24,31,7,8,0,22,12,7,5,0,1,28,16,0,0,0,8,0,0,1,2,0,1,1,1,1,1,0,0,0,0,9,2,4,1,1,2,3,3,1,0,1,6,4,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,40,6,2,5,5,13,6,4,2,0,1,19,12,0,0,0,5,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
openssh_9_7p1,kex_compose_ext_info_server,0,98,23,31,10,9,0,26,10,9,1,8,0,25,16,0,0,0,7,2,0,3,9,0,1,0,0,1,0,0,0,0,0,12,2,7,1,1,4,2,2,1,3,0,4,3,0,0,0,1,1,0,1,3,0,1,1,1,0,0,0,0,53,8,7,7,7,17,7,7,1,5,0,11,5,0,0,0,7,1,0,2,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,18,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
openssh_9_7p1,channel_get_expiry,0,54,11,16,2,6,0,23,7,7,0,0,2,11,9,0,0,0,2,4,0,1,1,0,1,1,0,0,0,0,0,0,0,14,2,4,1,1,4,4,4,0,0,1,4,3,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,22,5,4,1,4,11,1,1,0,0,1,3,3,0,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
openssh_9_7p1,input_service_request,0,128,30,40,14,11,0,28,15,15,0,10,0,46,29,0,0,0,8,2,2,3,12,0,1,1,0,0,0,0,0,0,0,21,2,4,1,1,3,7,7,0,3,0,6,3,0,0,0,1,1,1,1,3,0,1,1,1,0,0,0,0,49,6,4,6,5,13,4,4,0,4,0,19,14,0,0,0,5,2,0,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,22,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
openssh_9_7p1,channel_format_status,0,117,14,16,6,3,0,45,9,9,0,3,0,26,18,0,0,0,0,2,2,3,5,0,1,0,0,0,0,0,0,0,0,37,2,2,1,1,16,8,8,0,1,0,6,5,0,0,0,0,1,1,1,2,0,1,1,1,0,0,0,0,8,1,2,1,0,2,0,0,0,1,0,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
openssh_9_7p1,read_environment_file,0,125,32,43,11,12,1,37,16,14,2,7,0,33,28,0,0,0,10,1,2,5,9,0,1,1,0,0,0,0,0,0,0,18,2,7,1,1,4,8,8,1,3,0,6,3,0,0,0,1,1,1,1,3,0,1,1,1,1,0,0,0,53,8,7,4,7,20,4,2,2,3,0,16,15,0,0,0,6,1,0,2,5,0,1,1,1,1,0,0,0,89,1,2,7,10,32,7,5,2,6,0,24,25,0,0,0,9,1,0,4,7,0,1,1,1,1,0,0,0,32,1,24,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0
openssh_9_7p1,channel_send_open,0,74,11,12,7,2,0,15,4,4,0,10,0,20,7,0,0,0,2,0,0,3,11,0,1,0,0,1,0,0,0,0,0,12,2,3,1,1,4,2,2,0,3,0,4,2,0,0,0,1,0,0,1,3,0,1,1,1,0,0,0,0,42,2,3,5,1,10,1,1,0,7,0,11,4,0,0,0,1,0,0,1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
openssh_9_7p1,input_userauth_info_response,0,273,53,70,25,18,1,69,22,20,2,25,1,89,64,0,0,0,13,5,2,14,32,0,1,1,0,0,0,1,0,0,4,18,2,3,1,1,7,8,8,1,3,1,6,4,0,0,0,1,1,1,1,3,0,1,1,1,0,1,0,1,26,4,3,3,3,10,2,2,1,3,1,9,7,0,0,0,3,1,1,4,5,0,1,1,1,0,1,0,3,30,1,1,3,2,12,2,2,0,3,1,10,6,0,0,0,2,0,0,4,5,0,1,1,1,0,0,0,3,53,1,36,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,5.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
openssh_9_7p1,sshkey_parse_private_fileblob_type,0,50,12,15,3,4,0,21,9,7,2,0,0,10,8,0,0,0,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,12,2,3,1,1,5,6,6,1,0,0,3,3,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,30,3,2,3,2,17,1,1,1,0,0,4,4,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
openssh_9_7p1,session_x11_req,0,141,31,41,14,11,0,38,14,11,3,8,0,49,23,0,0,0,6,4,2,4,13,0,1,1,0,0,0,0,0,0,0,14,2,5,1,1,4,4,4,2,3,0,7,2,0,0,0,1,1,1,1,3,0,1,1,1,0,0,0,0,47,7,5,5,6,15,5,5,2,3,0,18,11,0,0,0,5,2,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,22,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
openssh_9_7p1,channel_setup_fwd_listener_tcpip,0,505,105,136,43,32,1,124,31,23,8,41,4,144,77,0,0,0,23,10,3,24,60,0,1,1,0,0,0,0,0,0,0,20,2,6,1,1,6,9,9,2,3,1,7,4,0,0,0,2,1,1,1,5,0,1,1,1,1,0,0,0,133,8,5,15,7,22,3,2,2,15,1,36,15,0,0,0,4,3,1,6,23,0,1,1,1,1,0,0,0,307,1,1,28,21,80,13,6,7,23,4,85,49,0,0,0,13,8,1,15,35,0,1,1,1,1,0,0,0,105,1,64,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0
openssh_9_7p1,revoked_certs_generate,0,402,124,169,35,46,1,131,47,47,0,3,0,111,71,0,0,0,44,5,2,15,5,0,1,1,0,0,0,0,0,0,0,15,2,16,1,1,5,8,8,0,3,0,6,6,0,0,0,2,1,1,2,3,0,1,1,1,1,0,0,0,52,8,5,3,7,15,5,5,0,3,0,18,12,0,0,0,7,1,0,3,3,0,1,1,1,1,0,0,0,226,11,1,16,29,87,24,24,0,3,0,61,47,0,0,0,29,3,0,12,4,0,1,1,1,0,0,0,0,124,1,92,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
openssh_9_7p1,waitfd,0,134,45,61,16,17,1,27,14,10,4,0,1,30,6,0,0,0,14,2,2,2,11,0,1,1,1,0,0,0,0,0,0,15,2,4,1,1,2,5,5,1,0,1,2,1,0,0,0,1,1,1,1,2,0,1,1,1,1,0,0,0,20,5,3,3,4,5,2,2,1,0,1,7,2,0,0,0,4,1,0,1,3,0,1,1,1,1,0,0,0,79,5,3,11,12,17,5,2,3,0,1,24,5,0,0,0,10,2,0,0,8,0,1,1,1,1,0,0,0,45,1,34,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
openssh_9_7p1,crypto_sign_ed25519_ref_fe25519_freeze,0,73,12,13,5,2,1,28,11,8,3,0,3,27,23,0,0,0,2,0,4,4,1,0,1,1,0,0,0,0,0,0,3,15,2,2,1,1,7,3,2,1,0,2,7,6,0,0,0,1,0,2,1,1,0,1,1,0,1,0,0,2,17,1,1,2,0,8,3,2,1,0,2,8,7,0,0,0,0,0,2,1,1,0,1,1,0,1,0,0,2,18,1,1,2,1,8,2,2,1,0,2,10,8,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,2,12,1,4,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
